Países,Quantidade (Kg),Valor (US$),Ano,Preco_fechamento,Cambio%,Cambio,Minimo,Maximo,Quantidade (L),Valor (R$),Valor (L) US$,Valor (L) R$,CONTINENTE,Market_Share,Quantidade_Volume
Guiana,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guiana Francesa,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guine Bissau,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Guine Equatorial,819,2530.0,2012,2.05,+9.95%,1.96,1.69,2.14,823.12,4958.8,3.07,6.02,,0.05,Muito Baixo
Haiti,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Honduras,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Hong Kong,1609,7653.0,2012,2.05,+9.95%,1.96,1.69,2.14,1617.09,14999.88,4.73,9.28,,0.14,Baixo
Hungria,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilha de Man,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Virgens,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Índia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Indonésia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irã,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Iraque,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irlanda,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Itália,792,5622.0,2012,2.05,+9.95%,1.96,1.69,2.14,795.98,11019.12,7.06,13.84,Europa,0.1,Muito Baixo
Jamaica,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Japão,29281,116961.0,2012,2.05,+9.95%,1.96,1.69,2.14,29428.14,229243.56,3.97,7.79,Ásia,2.12,Alto
Jordânia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Letônia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Líbano,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Libéria,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Luxemburgo,2444,16547.0,2012,2.05,+9.95%,1.96,1.69,2.14,2456.28,32432.12,6.74,13.2,Europa,0.3,Baixo
Macau,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malásia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Malavi,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malta,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Marshall,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Martinica,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Mauritânia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
México,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Moçambique,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Montenegro,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Namíbia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Nicarágua,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Nigéria,6449,10196.0,2012,2.05,+9.95%,1.96,1.69,2.14,6481.41,19984.16,1.57,3.08,África,0.18,Médio
Noruega,5104,31515.0,2012,2.05,+9.95%,1.96,1.69,2.14,5129.65,61769.4,6.14,12.04,Europa,0.57,Baixo
Nova Caledônia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Nova Zelândia,2364,8817.0,2012,2.05,+9.95%,1.96,1.69,2.14,2375.88,17281.32,3.71,7.27,Austrália/Oceania,0.16,Baixo
Omã,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Países Baixos,134879,539641.0,2012,2.05,+9.95%,1.96,1.69,2.14,135556.78,1057696.36,3.98,7.8,Europa,9.77,Alto
Palau,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Panamá,39,2262.0,2012,2.05,+9.95%,1.96,1.69,2.14,39.2,4433.52,57.7,113.1,América do Norte e Central,0.04,Muito Baixo
Paraguai,354824,428279.0,2012,2.05,+9.95%,1.96,1.69,2.14,356607.04,839426.84,1.2,2.35,América do Sul,7.76,Alto
Peru,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Pitcairn,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Polônia,21663,89158.0,2012,2.05,+9.95%,1.96,1.69,2.14,21771.86,174749.68,4.1,8.03,Europa,1.61,Alto
Porto Rico,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Portugal,47172,47022.0,2012,2.05,+9.95%,1.96,1.69,2.14,47409.05,92163.12,0.99,1.94,Europa,0.85,Alto
Quênia,94,458.0,2012,2.05,+9.95%,1.96,1.69,2.14,94.47,897.68,4.85,9.5,África,0.01,Muito Baixo
Reino Unido,82937,334856.0,2012,2.05,+9.95%,1.96,1.69,2.14,83353.77,656317.76,4.02,7.87,Europa,6.06,Alto
República Dominicana,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Rússia,4528176,2103968.0,2012,2.05,+9.95%,1.96,1.69,2.14,4550930.65,4123777.28,0.46,0.91,Europa,38.11,Alto
São Cristóvão e Névis,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,,0.0,Sem Volume
São Tomé e Príncipe,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
São Vicente e Granadinas,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Senegal,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Serra Leoa,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Sérvia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Singapura,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Suazilândia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Suécia,2705,17280.0,2012,2.05,+9.95%,1.96,1.69,2.14,2718.59,33868.8,6.36,12.46,Europa,0.31,Baixo
Suíça,4014,47240.0,2012,2.05,+9.95%,1.96,1.69,2.14,4034.17,92590.4,11.71,22.95,Europa,0.86,Baixo
Suriname,396,1288.0,2012,2.05,+9.95%,1.96,1.69,2.14,397.99,2524.48,3.24,6.34,América do Sul,0.02,Muito Baixo
Tailândia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Taiwan,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Tanzânia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
República Tcheca,7960,27789.0,2012,2.05,+9.95%,1.96,1.69,2.14,8000.0,54466.44,3.47,6.81,,0.5,Médio
Togo,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Toquelau,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Trinidade Tobago,531,2720.0,2012,2.05,+9.95%,1.96,1.69,2.14,533.67,5331.2,5.1,9.99,,0.05,Muito Baixo
Tunísia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Turquia,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Tuvalu,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Uruguai,1135,3879.0,2012,2.05,+9.95%,1.96,1.69,2.14,1140.7,7602.84,3.4,6.67,América do Sul,0.07,Muito Baixo
Vanuatu,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Venezuela,1029,7492.0,2012,2.05,+9.95%,1.96,1.69,2.14,1034.17,14684.32,7.24,14.2,América do Sul,0.14,Muito Baixo
Vietnã,0,0.0,2012,2.05,+9.95%,1.96,1.69,2.14,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
