Países,Quantidade (Kg),Valor (US$),Ano,Preco_fechamento,Cambio%,Cambio,Minimo,Maximo,Quantidade (L),Valor (R$),Valor (L) US$,Valor (L) R$,CONTINENTE,Market_Share,Quantidade_Volume
Bangladesh,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Barbados,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Barein,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Bélgica,7200,46534.0,2016,3.26,-17.83%,3.48,3.1,4.17,7236.18,161938.32,6.43,22.38,Europa,1.05,Médio
Belice,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Benin,5040,20333.0,2016,3.26,-17.83%,3.48,3.1,4.17,5065.33,70758.84,4.01,13.97,África,0.46,Baixo
Bermudas,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Bolívia,13586,16902.0,2016,3.26,-17.83%,3.48,3.1,4.17,13654.27,58818.96,1.24,4.31,América do Sul,0.38,Médio
Bósnia-Herzegovina,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Brasil,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Bulgária,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cabo Verde,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Camarões,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Canadá,13711,71096.0,2016,3.26,-17.83%,3.48,3.1,4.17,13779.9,247414.08,5.16,17.95,América do Norte e Central,1.6,Médio
Catar,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Ilhas Cayman,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Chile,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
China,134106,499622.0,2016,3.26,-17.83%,3.48,3.1,4.17,134779.9,1738684.56,3.71,12.9,Ásia,11.27,Alto
Chipre,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Cingapura,5445,13199.0,2016,3.26,-17.83%,3.48,3.1,4.17,5472.36,45932.52,2.41,8.39,Ásia,0.3,Baixo
Ilhas Cocos,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Colômbia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Comores,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Congo,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Coréia do Sul,8,20.0,2016,3.26,-17.83%,3.48,3.1,4.17,8.04,69.6,2.49,8.66,,0.0,Muito Baixo
Costa do Marfim,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Costa Rica,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Coveite (Kuweit),0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Croácia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cuba,63741,69830.0,2016,3.26,-17.83%,3.48,3.1,4.17,64061.31,243008.4,1.09,3.79,América do Norte e Central,1.57,Alto
Curaçao,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Dinamarca,1278,8171.0,2016,3.26,-17.83%,3.48,3.1,4.17,1284.42,28435.08,6.36,22.14,Europa,0.18,Muito Baixo
Dominica,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
El Salvador,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Emirados Arabes Unidos,585,2760.0,2016,3.26,-17.83%,3.48,3.1,4.17,587.94,9604.8,4.69,16.34,,0.06,Muito Baixo
Equador,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Eslováquia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Espanha,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Estados Unidos,258072,687411.0,2016,3.26,-17.83%,3.48,3.1,4.17,259368.84,2392190.28,2.65,9.22,,15.5,Alto
Estônia,900,4800.0,2016,3.26,-17.83%,3.48,3.1,4.17,904.52,16704.0,5.31,18.47,Europa,0.11,Muito Baixo
Filipinas,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Finlândia,7617,41003.0,2016,3.26,-17.83%,3.48,3.1,4.17,7655.28,142690.44,5.36,18.64,Europa,0.92,Médio
França,6037,30055.0,2016,3.26,-17.83%,3.48,3.1,4.17,6067.34,104591.4,4.95,17.24,Europa,0.68,Baixo
Gabão,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gana,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gibraltar,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Granada,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Grécia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Guatemala,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Guiana,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guiana Francesa,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guine Bissau,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Guine Equatorial,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Haiti,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Honduras,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Hong Kong,6975,86199.0,2016,3.26,-17.83%,3.48,3.1,4.17,7010.05,299972.52,12.3,42.79,,1.94,Baixo
Hungria,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilha de Man,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Virgens,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Índia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Indonésia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irã,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Iraque,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irlanda,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Itália,585,3465.0,2016,3.26,-17.83%,3.48,3.1,4.17,587.94,12058.2,5.89,20.51,Europa,0.08,Muito Baixo
Jamaica,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Japão,34341,90954.0,2016,3.26,-17.83%,3.48,3.1,4.17,34513.57,316519.92,2.64,9.17,Ásia,2.05,Alto
Jordânia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Letônia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Líbano,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Libéria,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Luxemburgo,2759,21426.0,2016,3.26,-17.83%,3.48,3.1,4.17,2772.86,74562.48,7.73,26.89,Europa,0.48,Baixo
Macau,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malásia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Malavi,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malta,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Marshall,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Martinica,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Mauritânia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
México,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Moçambique,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Montenegro,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Namíbia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Nicarágua,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Nigéria,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Noruega,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Nova Caledônia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Nova Zelândia,504,9472.0,2016,3.26,-17.83%,3.48,3.1,4.17,506.53,32962.56,18.7,65.08,Austrália/Oceania,0.21,Muito Baixo
Omã,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Países Baixos,42953,190203.0,2016,3.26,-17.83%,3.48,3.1,4.17,43168.84,661906.44,4.41,15.33,Europa,4.29,Alto
Palau,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Panamá,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Paraguai,985739,1655417.0,2016,3.26,-17.83%,3.48,3.1,4.17,990692.46,5760851.16,1.67,5.81,América do Sul,37.33,Alto
Peru,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Pitcairn,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Polônia,11457,35402.0,2016,3.26,-17.83%,3.48,3.1,4.17,11514.57,123198.96,3.07,10.7,Europa,0.8,Médio
Porto Rico,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Portugal,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Quênia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Reino Unido,117044,536681.0,2016,3.26,-17.83%,3.48,3.1,4.17,117632.16,1867649.88,4.56,15.88,Europa,12.1,Alto
República Dominicana,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Rússia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
São Cristóvão e Névis,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
São Tomé e Príncipe,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
São Vicente e Granadinas,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Senegal,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Serra Leoa,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Sérvia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Singapura,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Suazilândia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Suécia,291,1214.0,2016,3.26,-17.83%,3.48,3.1,4.17,292.46,4224.72,4.15,14.45,Europa,0.03,Muito Baixo
Suíça,4230,33340.0,2016,3.26,-17.83%,3.48,3.1,4.17,4251.26,116023.2,7.84,27.29,Europa,0.75,Baixo
Suriname,900,1375.0,2016,3.26,-17.83%,3.48,3.1,4.17,904.52,4785.0,1.52,5.29,América do Sul,0.03,Muito Baixo
Tailândia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Taiwan,16967,80379.0,2016,3.26,-17.83%,3.48,3.1,4.17,17052.26,279718.92,4.71,16.4,Ásia,1.81,Alto
Tanzânia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
República Tcheca,3837,28473.0,2016,3.26,-17.83%,3.48,3.1,4.17,3856.28,99086.04,7.38,25.69,,0.64,Baixo
Togo,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Toquelau,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Trinidade Tobago,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Tunísia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Turquia,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Tuvalu,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Uruguai,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Vanuatu,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Venezuela,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Vietnã,0,0.0,2016,3.26,-17.83%,3.48,3.1,4.17,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
