Países,Quantidade (Kg),Valor (US$),Ano,Preco_fechamento,Cambio%,Cambio,Minimo,Maximo,Quantidade (L),Valor (R$),Valor (L) US$,Valor (L) R$,CONTINENTE,Market_Share,Quantidade_Volume
Brasil,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Bulgária,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cabo Verde,600,825.0,2011,1.86,+12.27%,1.67,1.53,1.95,603.02,1377.75,1.37,2.28,África,0.02,Muito Baixo
Camarões,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Canadá,28906,128076.0,2011,1.86,+12.27%,1.67,1.53,1.95,29051.26,213886.92,4.41,7.36,América do Norte e Central,3.54,Alto
Catar,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Ilhas Cayman,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Chile,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
China,54156,334867.0,2011,1.86,+12.27%,1.67,1.53,1.95,54428.14,559227.89,6.15,10.27,Ásia,9.26,Alto
Chipre,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Cingapura,911,3317.0,2011,1.86,+12.27%,1.67,1.53,1.95,915.58,5539.39,3.62,6.05,Ásia,0.09,Muito Baixo
Ilhas Cocos,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Colômbia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Comores,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Congo,360,570.0,2011,1.86,+12.27%,1.67,1.53,1.95,361.81,951.9,1.58,2.63,África,0.02,Muito Baixo
Coréia do Sul,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Costa do Marfim,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Costa Rica,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Coveite (Kuweit),0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Croácia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cuba,2880,4899.0,2011,1.86,+12.27%,1.67,1.53,1.95,2894.47,8181.33,1.69,2.83,América do Norte e Central,0.14,Baixo
Curaçao,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Dinamarca,32797,83057.0,2011,1.86,+12.27%,1.67,1.53,1.95,32961.81,138705.19,2.52,4.21,Europa,2.3,Alto
Dominica,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
El Salvador,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Emirados Arabes Unidos,2120,6594.0,2011,1.86,+12.27%,1.67,1.53,1.95,2130.65,11011.98,3.09,5.17,,0.18,Baixo
Equador,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Eslováquia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Espanha,5206,24618.0,2011,1.86,+12.27%,1.67,1.53,1.95,5232.16,41112.06,4.71,7.86,Europa,0.68,Baixo
Estados Unidos,306787,1030254.0,2011,1.86,+12.27%,1.67,1.53,1.95,308328.64,1720524.18,3.34,5.58,,28.5,Alto
Estônia,450,5336.0,2011,1.86,+12.27%,1.67,1.53,1.95,452.26,8911.12,11.8,19.7,Europa,0.15,Muito Baixo
Filipinas,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Finlândia,12404,50394.0,2011,1.86,+12.27%,1.67,1.53,1.95,12466.33,84157.98,4.04,6.75,Europa,1.39,Médio
França,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Gabão,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gana,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gibraltar,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Granada,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Grécia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Guatemala,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Guiana,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guiana Francesa,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guine Bissau,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Guine Equatorial,956,1979.0,2011,1.86,+12.27%,1.67,1.53,1.95,960.8,3304.93,2.06,3.44,,0.05,Muito Baixo
Haiti,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Honduras,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Hong Kong,2063,7975.0,2011,1.86,+12.27%,1.67,1.53,1.95,2073.37,13318.25,3.85,6.42,,0.22,Baixo
Hungria,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilha de Man,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Virgens,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Índia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Indonésia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irã,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Iraque,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irlanda,5376,35690.0,2011,1.86,+12.27%,1.67,1.53,1.95,5403.02,59602.3,6.61,11.03,Europa,0.99,Baixo
Itália,11999,80298.0,2011,1.86,+12.27%,1.67,1.53,1.95,12059.3,134097.66,6.66,11.12,Europa,2.22,Médio
Jamaica,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Japão,100835,144662.0,2011,1.86,+12.27%,1.67,1.53,1.95,101341.71,241585.54,1.43,2.38,Ásia,4.0,Alto
Jordânia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Letônia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Líbano,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Libéria,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Luxemburgo,9547,65592.0,2011,1.86,+12.27%,1.67,1.53,1.95,9594.97,109538.64,6.84,11.42,Europa,1.81,Médio
Macau,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malásia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Malavi,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malta,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Marshall,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Martinica,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Mauritânia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
México,1350,7200.0,2011,1.86,+12.27%,1.67,1.53,1.95,1356.78,12024.0,5.31,8.86,América do Norte e Central,0.2,Muito Baixo
Moçambique,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Montenegro,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Namíbia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Nicarágua,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Nigéria,54,210.0,2011,1.86,+12.27%,1.67,1.53,1.95,54.27,350.7,3.87,6.46,África,0.01,Muito Baixo
Noruega,10268,78688.0,2011,1.86,+12.27%,1.67,1.53,1.95,10319.6,131408.96,7.63,12.73,Europa,2.18,Médio
Nova Caledônia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Nova Zelândia,2587,7992.0,2011,1.86,+12.27%,1.67,1.53,1.95,2600.0,13346.64,3.07,5.13,Austrália/Oceania,0.22,Baixo
Omã,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Países Baixos,125414,395356.0,2011,1.86,+12.27%,1.67,1.53,1.95,126044.22,660244.52,3.14,5.24,Europa,10.94,Alto
Palau,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Panamá,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Paraguai,240168,276281.0,2011,1.86,+12.27%,1.67,1.53,1.95,241374.87,461389.27,1.14,1.91,América do Sul,7.64,Alto
Peru,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Pitcairn,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Polônia,11732,50684.0,2011,1.86,+12.27%,1.67,1.53,1.95,11790.95,84642.28,4.3,7.18,Europa,1.4,Médio
Porto Rico,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Portugal,95,1031.0,2011,1.86,+12.27%,1.67,1.53,1.95,95.48,1721.77,10.8,18.03,Europa,0.03,Muito Baixo
Quênia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Reino Unido,122629,285642.0,2011,1.86,+12.27%,1.67,1.53,1.95,123245.23,477022.14,2.32,3.87,Europa,7.9,Alto
República Dominicana,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Rússia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
São Cristóvão e Névis,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,,0.0,Sem Volume
São Tomé e Príncipe,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
São Vicente e Granadinas,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Senegal,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Serra Leoa,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Sérvia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Singapura,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Suazilândia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Suécia,1641,14476.0,2011,1.86,+12.27%,1.67,1.53,1.95,1649.25,24174.92,8.78,14.66,Europa,0.4,Muito Baixo
Suíça,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Suriname,3774,3735.0,2011,1.86,+12.27%,1.67,1.53,1.95,3792.96,6237.45,0.98,1.64,América do Sul,0.1,Baixo
Tailândia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Taiwan,4500,10600.0,2011,1.86,+12.27%,1.67,1.53,1.95,4522.61,17702.0,2.34,3.91,Ásia,0.29,Baixo
Tanzânia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
República Tcheca,6846,37271.0,2011,1.86,+12.27%,1.67,1.53,1.95,6880.4,62242.57,5.42,9.05,,1.03,Médio
Togo,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Toquelau,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Trinidade Tobago,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Tunísia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Turquia,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Tuvalu,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Uruguai,1238,4404.0,2011,1.86,+12.27%,1.67,1.53,1.95,1244.22,7354.68,3.54,5.91,América do Sul,0.12,Muito Baixo
Vanuatu,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Venezuela,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Vietnã,0,0.0,2011,1.86,+12.27%,1.67,1.53,1.95,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
